Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
5089;CA-2012-109001;5/03/2012;9/03/2012;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10003529;Office Supplies;Binders;Avery Round Ring Poly Binders;2,556;3;0,7;-1,7892
5094;US-2011-140452;6/12/2011;10/12/2011;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;14,016;4;0,8;-31,536
5095;US-2011-140452;6/12/2011;10/12/2011;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;214,95;5;0,5;-120,372
5096;US-2011-140452;6/12/2011;10/12/2011;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;TEC-PH-10000307;Technology;Phones;Shocksock Galaxy S4 Armband;35,04;4;0,2;-7,008
5097;US-2011-140452;6/12/2011;10/12/2011;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;10,776;3;0,6;-4,8492
5098;US-2011-140452;6/12/2011;10/12/2011;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;4,6;2;0,8;-8,05
5099;US-2011-140452;6/12/2011;10/12/2011;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-ST-10002485;Office Supplies;Storage;Rogers Deluxe File Chest;35,168;2;0,2;-8,3524
5104;CA-2012-167374;26/03/2012;30/03/2012;Second Class;GM-14500;Gene McClure;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;40,032;6;0,2;12,51
5105;CA-2012-167374;26/03/2012;30/03/2012;Second Class;GM-14500;Gene McClure;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10004633;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;16,776;3;0,2;5,0328
5107;CA-2012-147102;19/09/2012;26/09/2012;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Columbus;Georgia;31907;South;TEC-AC-10000682;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;66,36;4;0;23,226
5110;CA-2011-138450;18/10/2011;22/10/2011;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-EN-10001335;Office Supplies;Envelopes;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;52,512;6;0,2;19,692
5111;CA-2011-138450;18/10/2011;22/10/2011;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;186,912;6;0,2;-35,046
5112;CA-2011-138450;18/10/2011;22/10/2011;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10003016;Office Supplies;Paper;"Adams ""While You Were Out"" Message Pads";10,048;4;0,2;3,14
5113;CA-2012-153073;13/11/2012;13/11/2012;Same Day;HA-14905;Helen Abelman;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10001025;Furniture;Furnishings;Eldon Imàge Series Desk Accessories, Clear;17,496;9;0,6;-7,4358
5116;CA-2014-125640;26/07/2014;30/07/2014;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10004178;Office Supplies;Labels;Avery 491;3,304;1;0,2;1,0738
5117;CA-2014-154137;12/11/2014;18/11/2014;Standard Class;MT-17815;Meg Tillman;Consumer;United States;New York City;New York;10009;East;OFF-ST-10003324;Office Supplies;Storage;Belkin OmniView SE Rackmount Kit;35,48;1;0;0
5125;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;464,292;9;0,4;-108,3348
5126;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;OFF-EN-10001099;Office Supplies;Envelopes;Staples;68,46;7;0;31,4916
5127;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;TEC-MA-10003979;Technology;Machines;Ativa V4110MDD Micro-Cut Shredder;2799,96;4;0;1371,9804
5128;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;601,3;2;0;198,429
5129;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;TEC-PH-10001536;Technology;Phones;Spigen Samsung Galaxy S5 Case Wallet;16,99;1;0;4,4174
5130;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;TEC-PH-10000526;Technology;Phones;Vtech CS6719;287,97;3;0;80,6316
5131;CA-2011-160766;14/09/2011;14/09/2011;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;OFF-PA-10000213;Office Supplies;Paper;Xerox 198;44,82;9;0;21,0654
5134;CA-2014-155607;27/11/2014;1/12/2014;Standard Class;FG-14260;Frank Gastineau;Home Office;United States;New York City;New York;10009;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;58,73;7;0;14,6825
5135;CA-2014-155607;27/11/2014;1/12/2014;Standard Class;FG-14260;Frank Gastineau;Home Office;United States;New York City;New York;10009;East;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;93,344;4;0,2;32,6704
5136;CA-2013-151323;24/10/2013;29/10/2013;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Seattle;Washington;98103;West;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;17,05;5;0;8,184
5137;CA-2012-146696;14/12/2012;19/12/2012;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Diego;California;92105;West;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;8,096;2;0,2;2,7324
5141;CA-2012-154886;8/11/2012;12/11/2012;Standard Class;SW-20455;Shaun Weien;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10001956;Technology;Accessories;Microsoft Arc Touch Mouse;119,9;2;0;43,164
5142;CA-2013-111213;2/04/2013;6/04/2013;Standard Class;FP-14320;Frank Preis;Consumer;United States;New York City;New York;10009;East;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1317,492;6;0,1;292,776
5143;CA-2013-111213;2/04/2013;6/04/2013;Standard Class;FP-14320;Frank Preis;Consumer;United States;New York City;New York;10009;East;OFF-SU-10000946;Office Supplies;Supplies;Staples;63,84;8;0;18,5136
5144;CA-2013-111213;2/04/2013;6/04/2013;Standard Class;FP-14320;Frank Preis;Consumer;United States;New York City;New York;10009;East;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;3,592;1;0,2;1,1225
5145;CA-2014-161333;3/02/2014;8/02/2014;Standard Class;JL-15835;John Lee;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";86,26;2;0;29,3284
5146;CA-2014-161333;3/02/2014;8/02/2014;Standard Class;JL-15835;John Lee;Consumer;United States;Los Angeles;California;90045;West;OFF-ST-10000464;Office Supplies;Storage;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;139,04;4;0;38,9312
5147;CA-2014-161333;3/02/2014;8/02/2014;Standard Class;JL-15835;John Lee;Consumer;United States;Los Angeles;California;90045;West;OFF-AP-10000252;Office Supplies;Appliances;Harmony HEPA Quiet Air Purifiers;46,8;4;0;16,38
5151;CA-2014-125101;7/03/2014;11/03/2014;Second Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94109;West;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;67,78;2;0;16,945
5153;US-2011-121566;30/06/2011;6/07/2011;Standard Class;CS-11860;Cari Schnelling;Consumer;United States;New York City;New York;10011;East;OFF-BI-10004528;Office Supplies;Binders;Cardinal Poly Pocket Divider Pockets for Ring Binders;2,688;1;0,2;0,84
5154;US-2011-121566;30/06/2011;6/07/2011;Standard Class;CS-11860;Cari Schnelling;Consumer;United States;New York City;New York;10011;East;OFF-AR-10001026;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;6,6;3;0;2,904
5157;CA-2014-163006;1/07/2014;5/07/2014;Second Class;GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;1001,584;2;0,2;125,198
5158;CA-2014-163006;1/07/2014;5/07/2014;Second Class;GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;FUR-CH-10000229;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;569,058;3;0,3;-178,8468
5159;CA-2014-163006;1/07/2014;5/07/2014;Second Class;GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;FUR-FU-10003799;Furniture;Furnishings;"Seth Thomas 13 1/2"" Wall Clock";14,224;2;0,6;-10,3124
5162;CA-2011-111192;30/07/2011;5/08/2011;Standard Class;TS-21430;Tom Stivers;Corporate;United States;Seattle;Washington;98103;West;FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";1367,84;8;0;259,8896
5177;CA-2013-148908;6/11/2013;9/11/2013;First Class;JH-15985;Joseph Holt;Consumer;United States;San Francisco;California;94109;West;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;53,248;2;0,2;19,968
5178;CA-2013-123015;27/12/2013;31/12/2013;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;New York City;New York;10024;East;OFF-BI-10004967;Office Supplies;Binders;Round Ring Binders;4,992;3;0,2;1,6848
5179;US-2012-120502;13/04/2012;19/04/2012;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Los Angeles;California;90036;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;37,68;2;0;15,8256
5180;US-2012-120502;13/04/2012;19/04/2012;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Los Angeles;California;90036;West;TEC-PH-10003645;Technology;Phones;Aastra 57i VoIP phone;258,576;2;0,2;19,3932
5181;US-2012-120502;13/04/2012;19/04/2012;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Los Angeles;California;90036;West;OFF-AP-10004980;Office Supplies;Appliances;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;75,84;2;0;29,5776
5184;CA-2014-163335;25/09/2014;28/09/2014;First Class;AG-10675;Anna Gayman;Consumer;United States;Columbus;Georgia;31907;South;OFF-ST-10000885;Office Supplies;Storage;Fellowes Desktop Hanging File Manager;40,29;3;0;10,0725
5185;CA-2014-163335;25/09/2014;28/09/2014;First Class;AG-10675;Anna Gayman;Consumer;United States;Columbus;Georgia;31907;South;OFF-BI-10002827;Office Supplies;Binders;Avery Durable Poly Binders;38,71;7;0;17,8066
5187;US-2012-154389;27/11/2012;3/12/2012;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10002789;Technology;Phones;LG Exalt;748,752;8;0,4;-162,2296
5188;CA-2012-115567;13/09/2012;18/09/2012;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201;Central;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;199,96;4;0;15,9968
5189;CA-2012-115567;13/09/2012;18/09/2012;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201;Central;FUR-CH-10000015;Furniture;Chairs;Hon Multipurpose Stacking Arm Chairs;1516,2;7;0;394,212
5192;US-2014-141943;6/05/2014;10/05/2014;Standard Class;DK-12985;Darren Koutras;Consumer;United States;San Francisco;California;94122;West;OFF-EN-10003448;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;23,16;2;0;11,58
5212;CA-2012-130876;12/05/2012;16/05/2012;Second Class;AZ-10750;Annie Zypern;Consumer;United States;New York City;New York;10024;East;OFF-ST-10004258;Office Supplies;Storage;Portable Personal File Box;36,63;3;0;9,8901
5218;CA-2014-134635;16/04/2014;18/04/2014;Second Class;NS-18640;Noel Staavos;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;79,14;3;0;36,4044
5219;CA-2014-167080;11/06/2014;15/06/2014;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;New York City;New York;10011;East;OFF-AR-10001868;Office Supplies;Art;Prang Dustless Chalk Sticks;8,4;5;0;4,2
5222;CA-2014-117401;19/05/2014;23/05/2014;Second Class;PP-18955;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central;OFF-AP-10000938;Office Supplies;Appliances;Avanti 1.7 Cu. Ft. Refrigerator;706,86;7;0;197,9208
5223;CA-2014-117401;19/05/2014;23/05/2014;Second Class;PP-18955;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;114,95;5;0;2,299
5224;CA-2014-117401;19/05/2014;23/05/2014;Second Class;PP-18955;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central;OFF-BI-10001267;Office Supplies;Binders;Universal Recycled Hanging Pressboard Report Binders, Letter Size;43,19;7;0;20,7312
5225;US-2014-109582;13/09/2014;18/09/2014;Second Class;JM-15865;John Murray;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;166,44;3;0;79,8912
5226;CA-2013-119865;22/06/2013;27/06/2013;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East;OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;36,56;5;0,2;12,796
5227;CA-2013-119865;22/06/2013;27/06/2013;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East;OFF-BI-10003007;Office Supplies;Binders;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";186,144;6;0,2;60,4968
5228;CA-2013-119865;22/06/2013;27/06/2013;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;New York City;New York;10011;East;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;353,568;2;0,2;-44,196
5229;US-2011-147648;26/11/2011;1/12/2011;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;San Francisco;California;94109;West;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;81,98;2;0;40,1702
5235;CA-2014-131037;23/08/2014;24/08/2014;First Class;TM-21490;Tony Molinari;Consumer;United States;San Francisco;California;94110;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;210,008;1;0,2;2,6251
5242;CA-2013-110730;24/09/2013;27/09/2013;Second Class;CM-11815;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;OFF-SU-10004737;Office Supplies;Supplies;Acme Design Stainless Steel Bent Scissors;13,68;2;0;3,6936
5245;CA-2013-156265;3/08/2013;5/08/2013;Second Class;BF-11020;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;FUR-TA-10001691;Furniture;Tables;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;136,464;2;0,2;15,3522
5246;CA-2013-156265;3/08/2013;5/08/2013;Second Class;BF-11020;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;TEC-PH-10001918;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;333,576;3;0,2;33,3576
5247;CA-2013-156265;3/08/2013;5/08/2013;Second Class;BF-11020;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10000285;Office Supplies;Binders;XtraLife ClearVue Slant-D Ring Binders by Cardinal;12,544;2;0,2;4,704
5249;US-2014-110989;4/11/2014;6/11/2014;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Seattle;Washington;98105;West;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;43,5;3;0;10,875
5250;CA-2012-106215;16/04/2012;21/04/2012;Standard Class;BN-11470;Brad Norvell;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-FA-10001229;Office Supplies;Fasteners;Staples;12,576;4;0,2;4,0872
5251;US-2013-169369;13/12/2013;19/12/2013;Standard Class;EC-14050;Erin Creighton;Consumer;United States;Columbus;Georgia;31907;South;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;249,95;5;0;19,996
5252;US-2013-169369;13/12/2013;19/12/2013;Standard Class;EC-14050;Erin Creighton;Consumer;United States;Columbus;Georgia;31907;South;OFF-PA-10004438;Office Supplies;Paper;Xerox 1907;49,12;4;0;23,0864
5259;US-2014-115595;10/10/2014;12/10/2014;First Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;90032;West;OFF-PA-10001745;Office Supplies;Paper;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";35,2;5;0;16,544
5260;CA-2014-158722;21/10/2014;27/10/2014;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000176;Office Supplies;Paper;Xerox 1887;45,528;3;0,2;15,9348
5261;CA-2011-105165;7/09/2011;10/09/2011;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;TEC-PH-10000675;Technology;Phones;Panasonic KX TS3282B Corded phone;196,776;3;0,2;14,7582
5262;CA-2011-105165;7/09/2011;10/09/2011;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;OFF-BI-10000050;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;2,92;2;0,8;-4,818
5263;CA-2011-105165;7/09/2011;10/09/2011;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;200,795;1;0,3;-22,948
5264;CA-2011-105165;7/09/2011;10/09/2011;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;TEC-AC-10002718;Technology;Accessories;Belkin Standard 104 key USB Keyboard;46,688;4;0,2;-2,918
5265;CA-2011-105165;7/09/2011;10/09/2011;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;OFF-AR-10003179;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils;21,864;3;0,2;3,5529
5266;CA-2014-147452;1/10/2014;4/10/2014;First Class;CS-11845;Cari Sayre;Corporate;United States;Seattle;Washington;98103;West;OFF-PA-10001838;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";11,76;2;0;5,7624
5267;CA-2014-147452;1/10/2014;4/10/2014;First Class;CS-11845;Cari Sayre;Corporate;United States;Seattle;Washington;98103;West;OFF-PA-10004039;Office Supplies;Paper;Xerox 1882;167,94;3;0;82,2906
5268;CA-2014-147452;1/10/2014;4/10/2014;First Class;CS-11845;Cari Sayre;Corporate;United States;Seattle;Washington;98103;West;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;3,89;1;0;1,0114
5270;CA-2014-144484;12/09/2014;12/09/2014;Same Day;CB-12025;Cassandra Brandow;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10000260;Furniture;Furnishings;"6"" Cubicle Wall Clock, Black";32,36;4;0;11,6496
